DateTime,Open,High,Low,Close,Volume,Adj Close,InfluSum
20210726,3538.01,3538.01,3424.74,3467.44,442882203,3467.44,16137.17172
20210723,3571.72,3571.85,3541.51,3550.4,446421246,3550.4,14669.604811000001
20210722,3563.66,3576.47,3558.29,3574.73,381067054,3574.73,11901.760009999998
20210721,3543.05,3569.09,3543.05,3562.66,338978748,3562.66,11667.237638
20210720,3515.07,3538.64,3509.19,3536.79,293780594,3536.79,8887.062966999998
20210719,3530.49,3544.88,3506.34,3539.12,336760946,3539.12,8099.343932
20210716,3559.53,3566.0,3537.73,3539.3,366014779,3539.3,9497.351761
20210715,3519.06,3565.93,3514.26,3564.59,363259164,3564.59,10511.995935000003
20210714,3560.83,3560.83,3525.49,3528.5,372221722,3528.5,15001.123589
20210713,3547.59,3567.48,3542.82,3566.52,362416711,3566.52,10797.653717999998
20210712,3545.2,3565.03,3527.39,3547.84,403639558,3547.84,9608.891838
20210709,3512.23,3529.31,3485.05,3524.09,349884317,3524.09,10288.315864999999
20210708,3557.22,3558.68,3521.06,3525.5,350877857,3525.5,12838.114378
20210707,3508.59,3557.88,3504.47,3553.72,318839189,3553.72,11468.148289
20210706,3533.13,3538.35,3496.93,3530.26,314070211,3530.26,9853.600235
20210705,3516.92,3534.32,3510.58,3534.32,288094837,3534.32,8301.018218000001
20210702,3569.89,3569.89,3514.34,3518.76,291945548,3518.76,16720.169044
20210701,3600.55,3607.7,3573.94,3588.78,291883192,3588.78,10814.664166999999
20210630,3572.62,3594.12,3569.5,3591.2,268162818,3591.2,11497.707037
20210629,3601.68,3601.83,3570.53,3573.18,306071178,3573.18,7617.063765
20210628,3612.25,3614.36,3594.22,3606.37,321274974,3606.37,5850.578448000001
20210625,3567.38,3614.3,3564.52,3607.56,346087832,3607.56,5166.169086000001
20210624,3568.58,3570.49,3548.82,3566.65,335440754,3566.65,7799.770451
20210623,3559.4,3577.47,3549.85,3566.22,310709518,3566.22,10916.967536
20210622,3539.79,3560.19,3536.81,3557.41,307536399,3557.41,8232.039722
20210621,3515.5,3540.3,3504.01,3529.18,280898277,3529.18,8349.928220999998
20210618,3520.5,3535.62,3503.18,3525.1,296708585,3525.1,3958.106617
20210617,3508.32,3534.2,3507.35,3525.6,277229918,3525.6,7278.029340000001
20210616,3556.71,3561.09,3513.56,3518.33,312597306,3518.33,16182.112038000001
20210615,3587.47,3592.95,3547.19,3556.56,349168566,3556.56,6920.7226359999995
20210611,3614.11,3614.4,3587.15,3589.75,360554970,3589.75,7817.618305000001
20210610,3587.53,3624.34,3584.13,3610.86,318174808,3610.86,6405.943169
20210609,3576.8,3598.71,3572.64,3591.4,298323296,3591.4,7568.263095
20210608,3598.75,3621.52,3563.25,3580.11,304491470,3580.11,8435.262128999999
20210607,3597.14,3600.38,3581.9,3599.54,303718677,3599.54,8582.954766
20210604,3565.47,3618.8,3561.89,3591.84,330893038,3591.84,10992.108434
20210603,3595.42,3618.51,3584.21,3584.21,354233031,3584.21,12981.752535
20210602,3626.33,3629.29,3584.6,3597.14,348558420,3597.14,11285.184461
20210601,3608.6,3626.07,3581.91,3624.71,352811413,3624.71,13335.977468000003
20210531,3600.07,3615.66,3580.65,3615.48,331523770,3615.48,12264.503819000003
20210528,3610.77,3622.18,3582.36,3600.78,349208830,3600.78,8742.819723
20210527,3585.73,3626.36,3579.26,3608.85,309551486,3608.85,13578.187446999998
20210526,3586.84,3603.49,3585.37,3593.36,341980288,3593.36,9585.687525000001
20210525,3502.54,3584.58,3502.44,3581.34,341241127,3581.34,8864.059281000002
20210524,3486.27,3498.3,3469.87,3497.28,289509242,3497.28,6357.834494000001
20210521,3510.84,3518.38,3479.67,3486.56,283826285,3486.56,7809.821771
20210520,3500.88,3517.74,3486.07,3506.94,326009333,3506.94,8428.745701
20210519,3521.11,3521.11,3503.82,3510.96,278321117,3510.96,8921.786017
20210518,3520.65,3529.01,3510.86,3529.01,271308558,3529.01,10659.208496000001
20210517,3490.41,3530.51,3490.14,3517.62,322135969,3517.62,10902.074426999998
20210514,3436.09,3490.64,3422.56,3490.38,336982309,3490.38,11142.791103000001
20210513,3432.14,3448.02,3418.38,3429.54,319325327,3429.54,15043.175546
20210512,3429.75,3466.37,3428.39,3462.75,311444547,3462.75,9257.569209999998
20210511,3406.6,3448.1,3384.7,3441.85,350934112,3441.85,11779.713538999997
20210510,3423.59,3429.74,3401.93,3427.99,374170884,3427.99,8753.576731000001
20210507,3446.41,3457.89,3416.78,3418.87,353785389,3418.87,12482.119471
20210506,3446.07,3471.24,3426.85,3441.28,310424192,3441.28,4848.878047
20210430,3468.3,3469.09,3426.9,3446.86,312660354,3446.86,7774.480361
20210429,3458.08,3478.23,3447.59,3474.9,276631387,3474.9,6514.909046
20210428,3432.16,3457.07,3423.32,3457.07,247381120,3457.07,6790.197206
20210427,3440.09,3443.85,3417.26,3442.61,253032393,3442.61,4803.412676999999
20210426,3484.11,3497.12,3438.57,3441.17,276970771,3441.17,8827.390544999998
20210423,3462.09,3482.36,3456.33,3474.17,249360433,3474.17,6291.970347999999
20210422,3482.83,3485.36,3456.32,3465.11,251114510,3465.11,5745.291456
20210421,3456.3,3481.25,3450.11,3472.93,253777859,3472.93,11416.304394
20210420,3467.15,3494.3,3463.46,3472.94,285300082,3472.94,7883.939203
20210419,3427.55,3479.01,3414.36,3477.55,302735819,3477.55,10917.486074
20210416,3407.19,3432.63,3394.13,3426.62,258579672,3426.62,6987.878142999999
20210415,3409.61,3409.61,3373.09,3398.99,234005054,3398.99,13976.606882
20210414,3397.02,3420.03,3392.98,3416.72,233242327,3416.72,7886.382139000001
20210413,3411.29,3425.39,3387.9,3396.47,270626054,3396.47,8086.642992
20210412,3445.97,3456.16,3403.9,3412.95,309577239,3412.95,9603.028366
20210409,3475.44,3475.45,3442.14,3450.68,280085196,3450.68,5767.245092
20210408,3467.49,3495.91,3459.32,3482.55,331755329,3482.55,7075.223541
20210407,3483.42,3483.42,3453.19,3479.63,295786978,3479.63,5701.698976
20210406,3491.63,3493.28,3471.76,3482.97,234746671,3482.97,7327.302052
20210402,3472.63,3487.59,3462.83,3484.39,262654873,3484.39,7594.255712
20210401,3444.81,3470.03,3438.83,3466.33,275244295,3466.33,8683.749714
20210331,3452.21,3452.21,3420.83,3441.91,283049261,3441.91,13377.238005000003
20210330,3432.53,3457.63,3423.32,3456.68,285423081,3456.68,7144.323536
20210329,3429.63,3449.83,3409.89,3435.3,284824243,3435.3,5196.997207
20210326,3373.32,3423.22,3373.32,3418.33,274614987,3418.33,14886.668783
20210325,3355.07,3382.23,3344.97,3363.59,270676097,3363.59,11309.777707
20210324,3394.13,3415.29,3362.18,3367.06,317398697,3367.06,9356.33182
20210323,3445.34,3445.42,3390.05,3411.51,326389409,3411.51,10532.234557
20210322,3406.12,3443.66,3404.23,3443.44,312559084,3443.44,14449.944816000001
20210319,3423.87,3439.52,3389.29,3404.66,309161716,3404.66,12637.253012
20210318,3449.64,3478.14,3449.38,3463.07,284403891,3463.07,6343.6309759999995
20210317,3435.73,3454.06,3410.28,3445.55,280059818,3445.55,7942.503367
20210316,3424.65,3448.88,3406.17,3446.73,316668747,3446.73,8058.184094999999
20210315,3441.88,3457.49,3392.51,3419.95,367813293,3419.95,9992.649229
20210312,3447.2,3454.51,3417.24,3453.08,358027035,3453.08,9458.873947
20210311,3369.9,3436.83,3369.9,3436.83,322112044,3436.83,13752.313004
20210310,3389.84,3397.03,3354.82,3357.74,299749166,3357.74,11991.989076999998
20210309,3415.34,3429.15,3328.31,3359.29,407652539,3359.29,23227.989502999997
20210308,3524.98,3542.3,3421.22,3421.41,387047954,3421.41,14560.647754000001
20210305,3463.31,3523.57,3456.67,3501.99,356409223,3501.99,10845.486814
20210304,3546.64,3552.2,3487.38,3503.49,393616120,3503.49,11525.670919
20210303,3500.16,3577.62,3498.72,3576.9,347656846,3576.9,8394.979122
20210302,3566.85,3566.85,3485.36,3508.59,339830486,3508.59,10911.931528000001
20210301,3531.48,3552.57,3511.99,3551.4,315487526,3551.4,7193.970292
20210226,3514.56,3550.41,3500.7,3509.08,333280067,3509.08,14409.947922
20210225,3595.54,3608.56,3568.47,3585.05,366232299,3585.05,11118.388223999998
20210224,3638.94,3645.65,3531.59,3564.08,362158952,3564.08,16531.623702
20210223,3617.7,3672.15,3617.7,3636.36,398873174,3636.36,9127.118051000001
20210222,3707.19,3717.27,3642.44,3642.44,488821478,3642.44,12110.223972999998
20210219,3661.78,3699.65,3634.01,3696.17,361059804,3696.17,6212.6331979999995
20210218,3721.09,3731.69,3663.66,3675.36,340309065,3675.36,5876.446910000001
20210210,3612.61,3662.77,3612.5,3655.09,257940824,3655.09,6876.992595000001
20210209,3539.77,3604.01,3528.68,3603.49,253821760,3603.49,9236.462456
20210208,3504.56,3542.21,3492.13,3532.45,249799619,3532.45,4056.9255479999997
20210205,3509.49,3536.54,3492.96,3496.33,290146174,3496.33,10687.877607
20210204,3503.78,3524.72,3465.77,3501.86,298834854,3501.86,12099.447812999999
20210203,3531.15,3544.01,3508.51,3517.31,297351716,3517.31,8273.503669
20210202,3510.81,3535.5,3495.57,3533.68,264540630,3533.68,5618.972564000001
20210201,3477.17,3506.39,3469.88,3505.28,277567901,3505.28,7510.643734999999
20210129,3521.72,3531.6,3446.55,3483.07,293662664,3483.07,5657.876724
20210128,3534.67,3549.54,3496.88,3505.18,270862461,3505.18,10026.233312999999
20210127,3567.55,3578.8,3546.49,3573.34,264107161,3573.34,8542.842459
20210126,3610.97,3610.97,3564.74,3569.43,278139884,3569.43,12401.97479
20210125,3605.36,3637.1,3591.02,3624.24,327341070,3624.24,8318.877611999998
20210122,3616.54,3616.54,3585.03,3606.75,324463084,3606.75,9123.168663000002
20210121,3590.92,3636.24,3585.8,3621.26,327466995,3621.26,8499.441016
20210120,3564.12,3589.96,3556.44,3583.09,272271661,3583.09,9906.890855
20210119,3596.36,3603.15,3553.02,3566.38,323439541,3566.38,7625.525457
20210118,3554.8,3608.77,3544.26,3596.22,301652565,3596.22,7678.178294
20210115,3566.28,3589.27,3533.79,3566.38,324612744,3566.38,7506.431498000001
20210114,3584.93,3599.06,3559.6,3565.9,347666819,3565.9,4834.3531840000005
20210113,3613.28,3622.35,3575.59,3598.65,388127791,3598.65,8757.871463
20210112,3518.01,3608.34,3517.47,3608.34,323406153,3608.34,6176.617096
20210111,3571.32,3597.7,3516.99,3531.5,362479154,3531.5,8685.373089
20210108,3577.69,3588.06,3544.89,3570.11,345557896,3570.11,6064.665610999999
20210107,3552.91,3576.2,3526.62,3576.2,405348226,3576.2,8171.236117999999
20210106,3530.91,3556.8,3513.13,3550.88,370230926,3550.88,11377.864101
20210105,3492.19,3528.68,3484.72,3528.68,407995934,3528.68,7489.753555
20210104,3474.68,3511.66,3457.21,3502.96,380790800,3502.96,7033.339124
20201231,3419.73,3474.92,3419.73,3473.07,335673926,3473.07,6964.62297
20201230,3375.01,3414.45,3374.42,3414.45,291023543,3414.45,8679.756605
20201229,3399.29,3407.09,3376.09,3379.04,311769185,3379.04,6620.996819
20201228,3396.36,3412.52,3383.65,3397.29,316181542,3397.29,10172.333321000002
20201225,3351.79,3397.01,3348.35,3396.56,294546895,3396.56,8551.491023999999
20201224,3382.19,3394.07,3354.02,3363.11,275044450,3363.11,8323.719351
20201223,3362.47,3394.21,3360.2,3382.32,299523527,3382.32,10509.021386999999
20201222,3410.97,3415.75,3353.86,3356.78,323037654,3356.78,11325.472874
20201221,3394.39,3423.61,3381.12,3420.57,283759794,3420.57,0.0
20201218,3400.49,3413.81,3382.75,3394.9,280992641,3394.9,0.0
20201217,3367.28,3406.15,3354.01,3404.87,275463631,3404.87,0.0
20201216,3371.26,3378.66,3359.17,3366.98,220813976,3366.98,0.0
20201215,3366.58,3373.56,3348.42,3367.23,225667402,3367.23,0.0
20201214,3349.53,3371.13,3338.63,3369.12,239807926,3369.12,0.0
20201211,3381.01,3383.18,3325.17,3347.19,298617158,3347.19,0.0
20201210,3365.73,3384.89,3357.75,3373.28,247308304,3373.28,0.0
20201209,3416.08,3422.54,3371.92,3371.96,260747424,3371.96,0.0
20201208,3417.69,3428.66,3403.03,3410.18,226907328,3410.18,0.0
20201207,3446.65,3449.58,3414.31,3416.6,254522508,3416.6,0.0
20201204,3436.73,3448.4,3417.05,3444.58,256276705,3444.58,0.0
20201203,3448.54,3452.16,3428.8,3442.14,298459930,3442.14,0.0
20201202,3453.52,3465.73,3435.87,3449.38,312811114,3449.38,0.0
20201201,3388.99,3457.64,3386.91,3451.94,316188980,3451.94,0.0
20201130,3418.16,3456.74,3391.76,3391.76,384989968,3391.76,0.0
20201127,3373.84,3408.31,3364.49,3408.31,280649894,3408.31,0.0
20201126,3360.06,3371.45,3344.28,3369.73,255886822,3369.73,0.0
20201125,3417.51,3423.49,3362.33,3362.33,322110207,3362.33,0.0
20201124,3407.41,3413.93,3396.24,3402.82,300994144,3402.82,0.0
20201123,3384.1,3431.65,3377.99,3414.49,373872047,3414.49,0.0
20201120,3359.6,3380.15,3356.31,3377.73,261271219,3377.73,0.0
20201119,3339.09,3367.33,3330.45,3363.09,253262992,3363.09,0.0
20201118,3337.33,3358.89,3333.99,3347.3,287531259,3347.3,0.0
20201117,3347.15,3347.7,3323.95,3339.89,283632479,3339.89,0.0
20201116,3325.62,3346.97,3313.65,3346.97,279593761,3346.97,0.0
20201113,3327.23,3327.23,3291.64,3310.1,227898364,3310.1,0.0
20201112,3344.46,3350.28,3329.49,3338.68,216501309,3338.68,0.0
20201111,3354.02,3365.84,3339.04,3342.2,271204653,3342.2,0.0
20201110,3387.62,3387.62,3346.17,3360.15,278701113,3360.15,0.0
20201109,3329.43,3380.82,3329.43,3373.73,310219771,3373.73,0.0
20201106,3326.46,3326.46,3292.15,3312.16,234864132,3312.16,0.0
20201105,3305.58,3320.41,3291.6,3320.13,226801462,3320.13,4828.468167
20201104,3273.43,3286.62,3254.11,3277.44,188514128,3277.44,685.17632
20201103,3239.81,3278.38,3237.85,3271.07,215297864,3271.07,0.0
20201102,3228.72,3242.8,3209.91,3225.12,226779137,3225.12,0.0
20201030,3278.63,3279.86,3219.42,3224.53,230188803,3224.53,0.0
20201029,3235.76,3289.77,3231.12,3272.73,184703589,3272.73,0.0
20201028,3256.22,3275.87,3238.38,3269.24,173181965,3269.24,0.0
20201027,3240.74,3258.34,3235.54,3254.32,149115566,3254.32,961.579712
20201026,3258.7,3264.45,3226.6,3251.12,167731795,3251.12,2344.480068
20201023,3308.16,3326.05,3276.62,3278.0,174208982,3278.0,0.0
20201022,3315.82,3320.88,3281.37,3312.5,165949987,3312.5,501.24661799999996
20201021,3332.15,3332.15,3304.17,3325.02,177632115,3325.02,1389.047125
20201020,3307.15,3328.1,3293.77,3328.1,165084762,3328.1,2540.9808789999997
20201019,3351.1,3371.09,3307.84,3312.67,212303540,3312.67,1764.6021460000002
20201016,3334.46,3348.95,3319.11,3336.36,194295421,3336.36,316.88755299999997
20201015,3342.92,3354.58,3330.0,3332.18,191031282,3332.18,2452.8555509999997
20201014,3353.62,3353.62,3332.96,3340.78,198659382,3340.78,1226.281184
20201013,3353.12,3361.83,3334.5,3359.75,204926103,3359.75,2826.573469
20201012,3287.33,3359.15,3286.11,3358.47,259622408,3358.47,13674.003684
20201009,3262.61,3280.51,3260.19,3272.08,188325648,3272.08,9067.655428999999
20200930,3232.71,3244.91,3202.34,3218.05,153504457,3218.05,11951.177489000002
20200929,3231.86,3242.79,3219.79,3224.36,151349870,3224.36,10214.514247000001
20200928,3224.98,3238.18,3210.89,3217.53,155982783,3217.53,10590.010271
20200925,3234.37,3239.47,3208.03,3219.42,164822419,3219.42,9578.278331000001
20200924,3262.88,3265.35,3221.24,3223.18,206736011,3223.18,17316.122163999997
20200923,3278.84,3289.76,3264.89,3279.71,169178068,3279.71,8908.917172
20200922,3290.67,3320.23,3265.7,3274.3,214015065,3274.3,10792.026187
20200921,3348.9,3350.59,3313.07,3316.94,216503093,3316.94,12762.092997
20200918,3270.91,3338.32,3268.53,3338.09,256260788,3338.09,13602.699824
20200917,3277.32,3290.41,3248.5,3270.43,202931972,3270.43,13743.195653000002
20200916,3293.17,3302.46,3271.07,3283.92,200443364,3283.92,12092.099159000001
20200915,3277.13,3297.69,3263.75,3295.68,197684400,3295.68,11622.73214
20200914,3275.92,3283.53,3261.15,3278.81,213924137,3278.81,8121.719201000001
20200911,3225.78,3262.5,3220.54,3260.35,221698830,3260.35,11259.579198000001
20200910,3282.23,3285.47,3227.64,3234.82,312472804,3234.82,12362.035009000001
20200909,3281.0,3289.61,3238.56,3254.63,351509747,3254.63,16832.334376
20200908,3301.22,3324.39,3276.44,3316.42,271066278,3316.42,20729.968904
20200907,3349.92,3368.24,3285.63,3292.59,260616567,3292.59,16564.301362000002
20200904,3336.41,3360.11,3328.55,3355.37,221636550,3355.37,19264.432319999996
20200903,3404.03,3425.63,3374.26,3384.98,255346279,3384.98,15730.993701000001
20200902,3420.47,3421.4,3377.21,3404.8,261546319,3404.8,25969.048757000008
20200901,3389.74,3410.61,3381.71,3410.61,246999249,3410.61,7351.142695
20200831,3416.55,3442.74,3395.47,3395.68,323473890,3395.68,11674.711992999999
20200828,3346.29,3405.88,3339.65,3403.81,271325549,3403.81,11931.442841000002
20200827,3333.49,3351.83,3312.99,3350.11,237099353,3350.11,12921.371528
20200826,3371.81,3382.6,3320.14,3329.74,294451036,3329.74,15312.278599000001
20200825,3392.88,3408.87,3364.16,3373.58,277113421,3373.58,11930.725975
20200824,3391.11,3396.57,3368.03,3385.64,266227841,3385.64,5458.389577999999
20200821,3380.23,3393.92,3358.0,3380.68,287488340,3380.68,10083.100260000001
20200820,3385.96,3394.56,3352.78,3363.9,335600982,3363.9,12629.089802999999
20200819,3444.56,3454.46,3406.16,3408.13,405722214,3408.13,16127.464941
20200818,3441.93,3456.72,3432.64,3451.09,380729275,3451.09,9858.573944
20200817,3373.9,3450.9,3369.37,3438.8,434598260,3438.8,21016.417862000002
20200814,3315.67,3362.03,3302.74,3360.1,305998376,3360.1,8574.909461999998
20200813,3328.18,3338.15,3309.46,3320.73,324291278,3320.73,10148.582168
20200812,3327.49,3335.73,3263.27,3319.27,378328959,3319.27,14267.576722999998
20200811,3379.49,3409.06,3336.09,3340.29,400452706,3340.29,9542.487186999999
20200810,3341.53,3399.93,3335.04,3379.25,381379630,3379.25,8000.425966999999
20200807,3370.59,3374.13,3307.71,3354.04,403929633,3354.04,6679.919201
20200806,3380.76,3392.7,3334.33,3386.46,415302510,3386.46,13869.656136000001
20200805,3363.33,3383.64,3333.88,3377.56,385823027,3377.56,11758.930959
20200804,3376.44,3391.07,3352.5,3371.69,442328551,3371.69,12706.289169
20200803,3332.18,3368.1,3327.68,3367.97,407460867,3367.97,9668.901464
20200731,3280.8,3333.79,3261.61,3310.01,353758979,3310.01,6960.084732999999
20200730,3299.57,3312.45,3282.16,3286.82,340704121,3286.82,9350.312576999999
20200729,3221.99,3294.55,3209.99,3294.55,324924062,3294.55,14274.199345999998
20200728,3226.13,3245.3,3208.49,3227.96,289377861,3227.96,9601.581262
20200727,3210.39,3221.98,3174.66,3205.23,299319021,3205.23,10461.377871
20200724,3310.64,3319.13,3184.96,3196.77,427054026,3196.77,19010.781202
20200723,3306.15,3336.3,3257.83,3325.11,407042499,3325.11,13542.595804999999
20200722,3315.18,3381.98,3311.79,3333.16,393335335,3333.16,10524.371582999996
20200721,3330.55,3336.68,3300.57,3320.89,359252029,3320.89,10942.795629
20200720,3243.91,3314.15,3220.68,3314.15,418555306,3314.15,16095.404053
20200717,3214.4,3252.78,3181.27,3214.13,359652413,3214.13,21409.237476000002
20200716,3356.36,3373.53,3209.73,3210.1,490613123,3210.1,26156.060151
20200715,3422.08,3432.45,3345.75,3361.3,492030542,3361.3,13015.076081000001
20200714,3435.02,3451.22,3366.08,3414.62,543211492,3414.62,13470.382404999998
20200713,3379.39,3458.79,3369.04,3443.29,558006875,3443.29,10389.03073
20200710,3418.93,3433.11,3372.51,3383.32,556120011,3383.32,12354.347947999999
20200709,3403.48,3456.97,3393.64,3450.59,620001823,3450.59,15948.846442
20200708,3337.55,3421.53,3327.71,3403.44,587081685,3403.44,12799.967627999999
20200707,3380.95,3407.08,3336.24,3345.34,657840159,3345.34,14602.900586000003
20200706,3187.84,3337.27,3187.84,3332.88,643878906,3332.88,15512.174535999999
20200703,3104.0,3152.81,3104.0,3152.81,458793851,3152.81,15130.592408
20200702,3023.72,3092.44,3021.67,3090.57,391127996,3090.57,11021.72747
20200701,2991.18,3026.19,2984.98,3025.98,273313140,3025.98,14984.558154000002
20200630,2965.11,2990.83,2965.11,2984.67,214957214,2984.67,8094.20042
20200629,2973.08,2977.91,2951.77,2961.52,220622729,2961.52,5509.257821000001
20200624,2972.98,2982.94,2971.22,2979.55,213200732,2979.55,4758.02335
20200623,2960.89,2972.4,2949.85,2970.62,225212208,2970.62,5449.6642600000005
20200622,2966.9,2983.44,2959.03,2965.27,267883834,2965.27,5742.337128000001
20200619,2938.79,2973.32,2935.82,2967.63,264313961,2967.63,14866.212291999998
20200618,2929.88,2942.9,2920.11,2939.32,258691377,2939.32,11090.620153999997
20200617,2932.67,2936.62,2919.04,2935.87,234654391,2935.87,10859.019705
20200616,2912.83,2931.78,2909.13,2931.75,223313065,2931.75,9301.5858
20200615,2908.28,2922.54,2890.03,2890.03,243205046,2890.03,13047.155789
20200612,2876.8,2930.26,2872.62,2919.74,236008642,2919.74,12744.657075
20200611,2939.79,2952.65,2912.19,2920.9,233722947,2920.9,10001.555538
20200610,2951.28,2951.33,2934.84,2943.75,207925969,2943.75,6424.2284199999995
20200609,2939.54,2957.12,2932.94,2956.11,209048585,2956.11,7983.346486
20200608,2941.98,2950.07,2934.21,2937.77,231124360,2937.77,7354.61589
20200605,2923.19,2930.8,2909.12,2930.8,217360673,2930.8,14301.733909999999
20200604,2931.84,2932.97,2910.75,2919.25,226605873,2919.25,9206.794764
20200603,2930.39,2942.76,2922.66,2923.37,255663980,2923.37,15780.619770999998
20200602,2916.32,2926.36,2909.13,2921.4,256108049,2921.4,11428.500361
20200601,2871.96,2917.15,2871.96,2915.43,260196050,2915.43,12924.536683999999
20200529,2835.58,2855.38,2829.63,2852.35,206792804,2852.35,11810.545987
20200528,2838.21,2861.92,2820.15,2846.22,207546019,2846.22,6518.57135
20200527,2847.32,2849.0,2831.93,2836.8,198149343,2836.8,7424.482668999999
20200526,2827.9,2848.34,2825.9,2846.55,174562369,2846.55,8252.773516000001
20200525,2816.24,2821.5,2802.47,2817.97,172885557,2817.97,6953.196657
20200522,2863.05,2863.05,2808.02,2813.77,209063712,2813.77,17087.783475
20200521,2890.72,2891.52,2864.21,2867.92,203532038,2867.92,7360.021933
20200520,2896.47,2896.47,2876.18,2883.74,210519985,2883.74,9188.180208
20200519,2897.69,2900.22,2887.58,2898.58,197222405,2898.58,8259.629882
20200518,2872.52,2889.98,2862.27,2875.42,226022882,2875.42,8062.327472
20200515,2880.71,2884.22,2863.37,2868.46,188983592,2868.46,8509.596227
20200514,2887.06,2887.06,2869.18,2870.34,197776202,2870.34,10687.579661999998
20200513,2882.96,2900.26,2875.54,2898.05,185061310,2898.05,15780.632306
20200512,2894.62,2897.9,2871.23,2891.56,197082985,2891.56,12403.069294
20200511,2901.57,2914.28,2884.38,2894.8,225120410,2894.8,8137.188136999999
20200508,2882.71,2903.8,2879.2,2895.34,226822075,2895.34,9679.012494999999
20200507,2876.47,2882.02,2864.58,2871.52,226736957,2871.52,7632.118243
20200506,2831.63,2879.26,2830.65,2878.14,249826616,2878.14,12405.213928000001
20200430,2832.38,2865.59,2832.38,2860.08,242455278,2860.08,4949.104643
20200429,2801.38,2831.76,2800.74,2822.44,202061807,2822.44,5258.535722999999
20200428,2819.99,2821.74,2758.25,2810.02,253872745,2810.02,11289.727450999997
20200427,2812.24,2832.67,2802.96,2815.49,210130981,2815.49,3910.1706999999997
20200424,2834.94,2834.94,2802.5,2808.53,235185076,2808.53,4403.455961
20200423,2850.51,2853.64,2835.9,2838.5,248779037,2838.5,2980.1103489999996
20200422,2814.07,2843.98,2808.48,2843.98,217320000,2843.98,9568.723011
20200421,2842.24,2842.24,2808.02,2827.01,233235870,2827.01,10117.774654
20200420,2840.41,2852.99,2833.26,2852.55,211847078,2852.55,8501.122252999998
20200417,2835.56,2854.96,2830.02,2838.49,245736750,2838.49,16165.210035
20200416,2798.43,2823.34,2796.84,2819.93,203003773,2819.93,15615.223409
20200415,2826.66,2829.75,2808.7,2811.17,205621146,2811.17,9917.57401
20200414,2794.8,2827.3,2789.43,2827.28,202696569,2827.28,8216.338109999999
20200413,2784.6,2792.89,2774.08,2783.05,177124554,2783.05,10521.445532
20200410,2827.19,2833.01,2789.98,2796.63,233454768,2796.63,9880.743867
20200409,2825.84,2832.39,2820.43,2825.9,238184843,2825.9,9917.261131
20200408,2805.92,2823.21,2800.3,2815.37,243515305,2815.37,8348.634386
20200407,2806.97,2823.28,2801.84,2820.76,270198186,2820.76,7926.960852
20200403,2773.58,2780.59,2754.07,2763.99,200837404,2763.99,11477.149385
20200402,2720.23,2780.64,2719.9,2780.64,217864600,2780.64,13288.527849000002
20200401,2743.54,2773.36,2731.08,2734.52,217253427,2734.52,13818.223107
20200331,2767.31,2771.17,2743.12,2750.3,218598674,2750.3,8196.653183999999
20200330,2739.72,2759.1,2723.05,2747.21,239706604,2747.21,9642.249228
20200327,2792.98,2805.55,2771.76,2772.2,240764066,2772.2,13930.230877000002
20200326,2761.9,2788.5,2753.43,2764.91,234084022,2764.91,9994.150574
20200325,2775.3,2788.64,2757.8,2781.59,273144466,2781.59,11096.345609
20200324,2703.02,2723.41,2667.13,2722.44,257021930,2722.44,11252.295322000002
20200323,2677.59,2703.33,2656.5,2660.17,249820250,2660.17,12187.879467
20200320,2727.02,2751.9,2702.49,2745.62,252019507,2745.62,16209.201593
20200319,2719.41,2736.82,2646.8,2702.13,302302747,2702.13,16724.437696999998
20200318,2792.32,2815.87,2728.76,2728.76,291159852,2728.76,18850.283893
20200317,2796.28,2826.91,2715.22,2779.64,306149677,2779.64,10273.377253
20200316,2897.3,2898.03,2784.66,2789.25,351878665,2789.25,13908.555453
20200313,2804.23,2910.88,2799.98,2887.43,366450436,2887.43,10668.234457
20200312,2936.02,2944.47,2906.28,2923.49,307778457,2923.49,16330.373494999998
20200311,3001.76,3010.03,2968.52,2968.52,352470970,2968.52,6378.620664000002
20200310,2918.93,3000.3,2904.8,2996.76,393296648,2996.76,9475.634378
20200309,2987.18,2989.21,2940.71,2943.29,414560736,2943.29,11779.634108
20200306,3039.94,3052.44,3029.46,3034.51,362061533,3034.51,10735.701241
20200305,3036.15,3074.26,3022.93,3071.68,445425806,3071.68,7059.6225380000005
20200304,2981.81,3012.0,2974.36,3011.67,353338278,3011.67,6792.566501000001
20200303,3006.89,3026.84,2976.62,2992.9,410108047,2992.9,7747.15093
20200302,2899.31,2982.51,2899.31,2970.93,367333369,2970.93,8556.093131
20200228,2924.64,2948.13,2878.54,2880.3,401216914,2880.3,12026.850231000002
20200227,2992.49,3009.46,2980.48,2991.33,350523658,2991.33,13994.837307
20200226,2978.42,3028.78,2974.94,2987.93,469049552,2987.93,8003.2692720000005
20200225,2982.07,3016.95,2943.72,3013.05,441622762,3013.05,14153.174056
20200224,3027.89,3042.18,3007.36,3031.23,370430044,3031.23,10357.286965
20200221,3022.25,3058.9,3020.14,3039.67,364557276,3039.67,11608.346581000002
20200220,2981.88,3031.37,2968.45,3030.15,345732881,3030.15,5944.709714000001
20200219,2979.52,2998.27,2971.82,2975.4,315141151,2975.4,6944.274646
20200218,2981.41,2990.6,2960.78,2984.97,311665913,2984.97,10041.889302
