DateTime,Open,High,Low,Close,Volume,Adj Close
20200306,3039.94,3052.44,3029.46,3034.51,362061533,3034.51
20200305,3036.15,3074.26,3022.93,3071.68,445425806,3071.68
20200304,2981.81,3012,2974.36,3011.67,353338278,3011.67
20200303,3006.89,3026.84,2976.62,2992.9,410108047,2992.9
20200302,2899.31,2982.51,2899.31,2970.93,367333369,2970.93
20200228,2924.64,2948.13,2878.54,2880.3,401216914,2880.3
20200227,2992.49,3009.46,2980.48,2991.33,350523658,2991.33
20200226,2978.42,3028.78,2974.94,2987.93,469049552,2987.93
20200225,2982.07,3016.95,2943.72,3013.05,441622762,3013.05
20200224,3027.89,3042.18,3007.36,3031.23,370430044,3031.23
20200221,3022.25,3058.9,3020.14,3039.67,364557276,3039.67
20200220,2981.88,3031.37,2968.45,3030.15,345732881,3030.15
20200219,2979.52,2998.27,2971.82,2975.4,315141151,2975.4
20200218,2981.41,2990.6,2960.78,2984.97,311665913,2984.97
20200217,2924.99,2983.64,2924.99,2983.62,313198007,2983.62
20200214,2899.87,2926.94,2899.57,2917.01,250650627,2917.01
20200213,2927.14,2935.41,2901.24,2906.07,274804844,2906.07
20200212,2895.56,2926.9,2892.42,2926.9,248733429,2926.9
20200211,2894.54,2913.82,2882.24,2901.67,269168335,2901.67
20200210,2860.5,2891.85,2851.05,2890.49,294929784,2890.49
20200207,2858.93,2875.96,2838.77,2875.96,309479642,2875.96
20200206,2826.89,2876.59,2807.61,2866.51,316392142,2866.51
20200205,2792.37,2842.74,2778.86,2818.09,309761823,2818.09
20200204,2685.27,2786.16,2685.27,2783.29,364046200,2783.29
20200203,2716.7,2766.58,2716.7,2746.61,215912103,2746.61
20200123,3037.95,3045.04,2955.35,2976.53,272763234,2976.53
20200122,3038.49,3069.25,3006.27,3060.75,223852865,3060.75
20200121,3085.79,3085.79,3051.23,3052.14,234830739,3052.14
20200120,3082.11,3096.31,3070.48,3095.79,210493341,3095.79
20200117,3081.46,3091.95,3067.25,3075.5,190304299,3075.5
20200116,3095.73,3096.37,3070.88,3074.08,203375475,3074.08
20200115,3103.17,3107.94,3082.04,3090.04,202313023,3090.04
20200114,3120.67,3127.17,3105.6,3106.82,229973769,3106.82
20200113,3091.49,3115.57,3075.38,3115.57,210621004,3115.57
20200110,3102.29,3105.22,3081.4,3092.29,210442462,3092.29
20200109,3082.64,3097.33,3080.13,3094.88,243435649,3094.88
20200108,3094.24,3094.24,3059.13,3066.89,297872553,3066.89
20200107,3085.49,3105.45,3084.33,3104.8,276583111,3104.8
20200106,3070.91,3107.2,3065.31,3083.41,312575842,3083.41
20200103,3089.02,3093.82,3074.52,3083.79,261496667,3083.79
20200102,3066.34,3098.1,3066.34,3085.2,292470208,3085.2
20191231,3036.39,3051.68,3030.51,3050.12,217429022,3050.12
20191230,2998.17,3041.4,2983.34,3040.02,248066530,3040.02
20191227,3006.85,3036.11,3003.63,3005.04,247102779,3005.04
20191226,2981.25,3007.35,2980.4,3007.35,182440426,3007.35
20191225,2980.43,2988.29,2970.66,2981.88,175654028,2981.88
20191224,2965.83,2983.82,2960.68,2982.68,163030250,2982.68
20191223,2999.04,3009.34,2960.43,2962.75,205716617,2962.75
20191220,3019.64,3027.48,3002.26,3004.94,215075755,3004.94
20191219,3017.15,3021.42,3007.99,3017.07,208624264,3017.07
20191218,3021.47,3033.23,3011.72,3017.04,244089691,3017.04
20191217,2985.26,3039.38,2982.5,3022.42,293032254,3022.42
20191216,2970.97,2984.64,2958.71,2984.39,211862119,2984.39
20191213,2937.78,2969.98,2935.85,2967.68,211978585,2967.68
20191212,2926.34,2926.34,2913.48,2915.7,151534230,2915.7
20191211,2922.6,2928.26,2915,2924.42,165541087,2924.42
20191210,2908.94,2919.2,2902.79,2917.32,170123998,2917.32
20191209,2914.46,2919.59,2905.25,2914.48,160796527,2914.48
20191206,2902.28,2912.01,2894.75,2912.01,134128878,2912.01
20191205,2886.52,2902,2885.08,2899.47,143163096,2899.47
20191204,2876.91,2882.5,2869.42,2878.12,125543653,2878.12
20191203,2869.88,2884.86,2857.32,2884.7,123778742,2884.7
20191202,2874.45,2888.89,2870.24,2875.81,128755806,2875.81
20191129,2885.97,2892.39,2858.58,2871.98,122612968,2871.98
20191128,2902.36,2909.84,2883.43,2889.69,119522468,2889.69
20191127,2905.4,2914.49,2893.42,2903.19,133862205,2903.19
20191126,2912.52,2915.04,2897.93,2907.06,170004663,2907.06
20191125,2885.61,2906.61,2880.65,2906.17,178587429,2906.17
20191122,2906.24,2925.02,2873.99,2885.29,158623365,2885.29
20191121,2902.55,2910.36,2891.53,2903.64,123458607,2903.64
20191120,2928.11,2930.49,2907.42,2911.05,137357530,2911.05
20191119,2904.28,2933.99,2902.86,2933.99,135417604,2933.99
20191118,2889.55,2911.38,2884.09,2909.2,124433177,2909.2
20191115,2911.35,2917.83,2891.2,2891.34,135519463,2891.34
20191114,2907.74,2917.37,2899.62,2909.87,129145448,2909.87
20191113,2913.02,2913.86,2893.97,2905.24,129765841,2905.24
20191112,2913,2918.3,2891.51,2914.82,129729154,2914.82
20191111,2949.96,2949.96,2906.77,2909.97,157916105,2909.97
20191108,2993.98,2998.76,2962.84,2964.18,149742107,2964.18
20191107,2978.15,2988.95,2969.12,2978.71,136952678,2978.71
20191106,2992.04,2995.56,2969.72,2978.6,165263547,2978.6
20191105,2977.7,3008.31,2968.03,2991.56,179891593,2991.56
20191104,2964.58,2983.06,2964.58,2975.49,167248364,2975.49
20191101,2924.34,2959.83,2917.15,2958.2,159907373,2958.2
20191031,2944.84,2946.75,2923.52,2929.06,161571483,2929.06
20191030,2949.46,2953.3,2934.83,2939.32,158798110,2939.32
20191029,2979.04,2979.04,2954.18,2954.18,166110058,2954.18
20191028,2958.69,2980.13,2956.96,2980.05,173731481,2980.05
20191025,2940.47,2958.24,2920.52,2954.93,136860706,2954.93
20191024,2944.01,2953.04,2927.06,2940.92,126540290,2940.92
20191023,2952.97,2957.3,2934.63,2941.62,123812881,2941.62
20191022,2945.6,2954.64,2934.39,2954.38,117482048,2954.38
20191021,2933.9,2940.32,2917.69,2939.62,132475107,2939.62
20191018,2982.34,2987.2,2933.24,2938.14,149990678,2938.14
20191017,2979.99,2986.72,2969.57,2977.33,122527614,2977.33
20191016,2992.61,3010.42,2975.92,2978.71,149885496,2978.71
20191015,3005.66,3005.66,2986.3,2991.05,155376904,2991.05
20191014,2993.96,3026.38,2989.81,3007.88,208614802,3007.88
20191011,2954.82,2980.79,2943.01,2973.66,161203746,2973.66
20191010,2923.71,2949.24,2918.23,2947.71,134239752,2947.71
20191009,2902.08,2924.86,2891.54,2924.86,130424144,2924.86
20191008,2905.76,2933.02,2905.76,2913.57,125535812,2913.57
20190930,2927.92,2936.48,2905.19,2905.19,116646811,2905.19
20190927,2929.49,2939.08,2920.93,2932.17,132905777,2932.17
20190926,2964.48,2970.04,2928.26,2929.09,188932541,2929.09
20190925,2977.67,2977.67,2955.43,2955.43,168543135,2955.43
20190924,2979.48,3002.9,2973.76,2985.34,163902761,2985.34
20190923,2998.4,2998.4,2960.83,2977.08,168139450,2977.08
20190920,3004.81,3011.34,2996.19,3006.45,182145302,3006.45
20190919,2992.92,2999.28,2975.4,2999.28,162690615,2999.28
20190918,2984.08,2996.4,2982.4,2985.66,168046699,2985.66
20190917,3023.71,3023.71,2970.57,2978.12,223338061,2978.12
20190916,3041.92,3042.93,3020.05,3030.75,221878959,3030.75
20190912,3016.63,3033.47,3005.19,3031.24,196968701,3031.24
20190911,3029.93,3030.56,3004.22,3008.81,229837362,3008.81
20190910,3027.41,3027.41,3005.38,3021.2,240012947,3021.2
20190909,3023.78,3026.24,3005.69,3024.74,243377752,3024.74
20190906,2996.62,2999.94,2981.6,2999.6,216826035,2999.6
20190905,2972.66,3015.84,2972.66,2985.86,305438706,2985.86
20190904,2927.75,2957.41,2925.88,2957.41,225495907,2957.41
20190903,2925.94,2930.15,2915.2,2930.15,189001216,2930.15
20190902,2886.94,2928.48,2883.68,2924.11,202786807,2924.11
20190830,2907.38,2914.58,2874.1,2886.24,193959951,2886.24
20190829,2896,2898.6,2878.59,2890.92,178613082,2890.92
20190828,2901.63,2905.44,2887.01,2893.76,183097903,2893.76
20190827,2879.52,2919.64,2879.41,2902.19,208141794,2902.19
20190826,2851.02,2870.49,2849.24,2863.57,169895363,2863.57
20190823,2885.15,2902.46,2878.74,2897.43,159156826,2897.43
20190822,2887.66,2888.5,2867.55,2883.44,149206215,2883.44
20190821,2875.47,2885.59,2872.56,2880.33,159019665,2880.33
20190820,2879.08,2892.08,2875,2880,189677206,2880
20190819,2835.52,2883.1,2829.85,2883.1,214546668,2883.1
20190816,2817.57,2840.32,2811.8,2823.82,148582344,2823.82
20190815,2762.34,2815.9,2756.83,2815.8,152772152,2815.8
20190814,2824.49,2829.89,2807.72,2808.91,144014641,2808.91
20190813,2798.05,2802.04,2790.61,2797.26,130916505,2797.26
20190812,2781.98,2814.99,2776.62,2814.99,131563433,2814.99
20190809,2805.59,2808.33,2770.48,2774.75,148240293,2774.75
20190808,2784.18,2799.69,2782.24,2794.55,149539564,2794.55
20190807,2789.02,2792.69,2768.68,2768.68,157716752,2768.68
20190806,2776.99,2787.42,2733.92,2777.56,231123727,2777.56
20190805,2854.58,2863.69,2821.5,2821.5,167419423,2821.5
20190802,2861.33,2872.47,2851.44,2867.84,184888443,2867.84
20190801,2920.85,2927.34,2901.75,2908.77,142389813,2908.77
20190731,2944.4,2944.4,2926.49,2932.51,141052348,2932.51
20190730,2946.26,2965.63,2946.26,2952.34,148316462,2952.34
20190729,2943.92,2948.47,2932.98,2941.01,127991846,2941.01
20190726,2928.06,2948.33,2924.45,2944.54,139343388,2944.54
20190725,2923.19,2937.36,2916.15,2937.36,145684385,2937.36
20190724,2907.93,2936.45,2907.79,2923.28,155245762,2923.28
20190723,2886.9,2901.36,2883.05,2899.94,129310508,2899.94
20190722,2925.79,2927.16,2879.69,2886.97,180674960,2886.97
20190719,2909.68,2939.6,2909.68,2924.2,149469553,2924.2
20190718,2921.74,2921.74,2901.18,2901.18,149888828,2901.18
20190717,2933.02,2942.07,2924.46,2931.69,149631616,2931.69
20190716,2938.64,2944.82,2931.29,2937.62,131811751,2937.62
20190715,2921.55,2955,2886.7,2942.19,167643397,2942.19
20190712,2915.34,2938.53,2905.81,2930.55,137794759,2930.55
20190711,2928.06,2945.8,2907.89,2917.76,143692522,2917.76
20190710,2935.19,2936.75,2908.16,2915.3,135483538,2915.3
20190709,2928.82,2937.76,2912.81,2928.23,145110604,2928.23
20190708,2997.81,2997.81,2918.72,2933.36,211541268,2933.36
20190705,3004.74,3014.85,2990.92,3011.06,156755429,3011.06
20190704,3015.68,3024.5,2991.91,3005.25,194415133,3005.25
20190703,3031.83,3031.83,3006.32,3015.26,212296173,3015.26
20190702,3042.58,3048.48,3033.78,3043.94,214520624,3043.94
20190701,3024.62,3045.37,3014.69,3044.9,250840433,3044.9
20190628,2992.24,2992.24,2961.22,2978.88,181431523,2978.88
20190627,2982.61,3011.54,2981.05,2996.79,195397049,2996.79
20190626,2964.62,2986.91,2958.46,2976.28,174449533,2976.28
20190625,3004.91,3004.91,2948.99,2982.07,243699244,2982.07
20190624,3004.29,3012.83,2994.42,3008.15,210493894,3008.15
20190621,2990.37,3010.35,2989.25,3001.98,286973835,3001.98
20190620,2917.33,2997.39,2915.09,2987.12,291011537,2987.12
20190619,2944.12,2953.34,2916.21,2917.8,230756973,2917.8
20190618,2891.09,2898.33,2874.31,2890.16,147705320,2890.16
20190617,2880.42,2902.48,2877.39,2887.61,153964960,2887.61
20190614,2913,2924.32,2879.66,2881.97,215435796,2881.97
20190613,2905.29,2918.42,2885.92,2910.74,212957791,2910.74
20190612,2917.22,2924.7,2903.88,2909.38,240255775,2909.38
20190611,2854.07,2927.43,2854.07,2925.72,260525796,2925.72
20190610,2833.01,2861.13,2824.36,2852.13,166585918,2852.13
20190606,2862.33,2862.33,2822.19,2827.8,177064411,2827.8
20190605,2882.94,2888.77,2858.57,2861.42,181561047,2861.42
20190604,2887.64,2888.39,2851.97,2862.28,188463541,2862.28
20190603,2901.74,2920.83,2875.9,2890.08,215943554,2890.08
20190531,2904.5,2922.91,2895.58,2898.7,195230580,2898.7
20190530,2903.42,2907.85,2881.38,2905.81,205758789,2905.81
20190529,2894.83,2934.98,2890.66,2914.7,198958821,2914.7
20190528,2890.27,2924.04,2887.08,2909.91,223310557,2909.91
20190527,2851.28,2898.13,2833.04,2892.38,196720902,2892.38
20190524,2847.84,2871.86,2846.02,2852.99,167205490,2852.99
20190523,2880.84,2885.14,2846.96,2852.52,197340309,2852.52
20190522,2905.52,2912.4,2879.64,2891.7,200026905,2891.7
20190521,2867.71,2919.24,2862.5,2905.97,211387022,2905.97
20190520,2874.8,2882.63,2838.45,2870.6,209472442,2870.6
20190517,2955.77,2956.78,2873.8,2882.3,266301643,2882.3
20190516,2933.5,2956.17,2929.06,2955.71,248385701,2955.71
20190515,2902.64,2945.39,2902.64,2938.68,230519701,2938.68
20190514,2872.83,2909.2,2872.83,2883.61,208345353,2883.61
20190513,2905.07,2921.41,2892.17,2903.71,212029882,2903.71
20190510,2878.23,2941.45,2838.38,2939.21,282306808,2939.21
20190509,2871.2,2888.86,2845.04,2850.95,200041133,2850.95
20190508,2873.14,2929.43,2866.7,2893.76,231530519,2893.76
20190507,2914.29,2937.28,2889.07,2926.39,253281769,2926.39
20190506,2984.73,2986.54,2876.47,2906.46,326972269,2906.46
20190430,3052.62,3088.41,3052.62,3078.34,222302517,3078.34
20190429,3090.63,3107.76,3050.03,3062.5,292114886,3062.5
20190426,3108.16,3129.21,3085.8,3086.4,280873854,3086.4
20190425,3190.59,3193.75,3123.03,3123.83,325879129,3123.83
20190424,3203.56,3210.65,3156.61,3201.61,274872164,3201.61
20190423,3211.87,3231.58,3186.76,3198.59,328361207,3198.59
20190422,3278.49,3279.49,3206.88,3215.04,353217387,3215.04
20190419,3250.15,3274.33,3226.81,3270.8,315198004,3270.8
20190418,3261.07,3271.39,3241.83,3250.2,325539942,3250.2
20190417,3250.15,3275.33,3239.8,3263.12,357541796,3263.12
20190416,3164.4,3253.6,3153.21,3253.6,357918752,3253.6
20190415,3233.46,3253.98,3177.27,3177.79,348809785,3177.79
20190412,3184.86,3199.28,3168.04,3188.63,289788996,3188.63
20190411,3241.55,3254.13,3185.55,3189.96,353031879,3189.96
20190410,3224.65,3264.78,3204.88,3241.93,380134408,3241.93
20190409,3240.39,3251.65,3215.7,3239.66,364169997,3239.66
20190408,3271.27,3288.45,3210.52,3244.81,504518403,3244.81
20190404,3233.69,3254.14,3216.85,3246.57,469117669,3246.57
20190403,3159.15,3219.26,3152.33,3216.3,430548635,3216.3
20190402,3183.27,3193.27,3164.91,3176.82,447068981,3176.82
20190401,3111.66,3176.62,3111.66,3170.36,466124693,3170.36
20190329,3000.68,3093.03,2999.99,3090.76,375082991,3090.76
20190328,3009.8,3025.78,2991.78,2994.94,288106425,2994.94
20190327,3012.26,3022.76,2987.77,3022.72,291390357,3022.72
20190326,3057.56,3062.69,2988.49,2997.1,353498021,2997.1
20190325,3058.8,3087,3041.95,3043.03,380278762,3043.03
20190322,3100.73,3107.28,3064.88,3104.15,364848346,3104.15
20190321,3094.12,3125.02,3086.85,3101.45,414251182,3101.45
20190320,3084.17,3102.52,3053.45,3090.64,358557505,3090.64
20190319,3099.9,3113.43,3076.36,3090.97,350908860,3090.97
20190318,3027.8,3096.42,3009.51,3096.42,397797179,3096.42
20190315,3000.88,3048.12,2999.43,3021.75,341206139,3021.75
20190314,3013.6,3041.16,2968.82,2990.68,373141798,2990.68
20190313,3062.33,3065.29,3013.93,3026.95,453214625,3026.95
20190312,3049.08,3093.39,3029.9,3060.31,511173158,3060.31
20190311,2969.08,3028.25,2963.58,3026.99,426213029,3026.99
20190308,3038.34,3075.05,2969.58,2969.86,577855473,2969.86
20190307,3103.67,3129.94,3074.98,3106.42,583817065,3106.42
20190306,3060.43,3103.83,3050.11,3102.1,555006365,3102.1
20190305,3019.88,3054.96,3009.45,3054.25,424142529,3054.25
20190304,3015.94,3090.8,3006.94,3027.58,525649436,3027.58
20190301,2954.4,2994.01,2930.83,2994.01,345786200,2994.01
20190228,2950.05,2965.3,2930.2,2940.95,350206602,2940.95
20190227,2939.93,2997.49,2924.64,2953.82,474976453,2953.82
20190226,2969.1,2995.68,2938.62,2941.52,565557967,2941.52
20190225,2838.39,2961.8,2838.39,2961.28,528658590,2961.28
20190222,2749.46,2804.23,2736.33,2804.23,301481411,2804.23
20190221,2759.94,2794.01,2744.98,2751.8,298649969,2751.8
20190220,2761.06,2767.41,2739.98,2761.22,245972527,2761.22
20190219,2759.5,2780.78,2737.59,2755.65,288046271,2755.65
20190218,2699.82,2754.36,2699.82,2754.36,260436007,2754.36
20190215,2712.79,2715.63,2679.78,2682.39,196004265,2682.39
20190214,2715.54,2729.45,2707.49,2719.7,197037349,2719.7
20190213,2674.52,2727.07,2666.52,2721.07,243794010,2721.07
20190212,2654.03,2674.48,2648.83,2671.89,184101179,2671.89
20190211,2613.17,2654.1,2613.17,2653.9,154898858,2653.9
20190201,2597.78,2618.48,2590.55,2618.23,131986850,2618.23
20190131,2581.33,2606.63,2571.58,2584.57,154303869,2584.57
20190130,2584.75,2598.82,2575.41,2575.58,120502571,2575.58
20190129,2592.35,2601.74,2559.98,2594.25,155581112,2594.25
20190128,2615.71,2630.32,2591.1,2596.98,146981765,2596.98
20190125,2596.26,2617,2595.63,2601.72,159394026,2601.72
20190124,2584.65,2597.29,2569.7,2591.69,154042046,2591.69
20190123,2575.26,2589.51,2572.41,2581,131426798,2581
20190122,2609.64,2609.64,2573.06,2579.7,152537773,2579.7
20190121,2599.06,2618.98,2599.06,2610.51,163425115,2610.51
20190118,2567.74,2598.88,2565.9,2596.01,190767237,2596.01
20190117,2573.58,2582.56,2557.71,2559.64,162468134,2559.64
20190116,2569.07,2574.24,2563.01,2570.42,149301539,2570.42
20190115,2537.37,2571.5,2532.43,2570.34,160265530,2570.34
20190114,2553.33,2556.29,2533.01,2535.77,144825464,2535.77
20190111,2539.55,2554.79,2533.36,2553.83,149444100,2553.83
20190110,2543.85,2551.83,2531.66,2535.1,159874326,2535.1
20190109,2536.42,2574.41,2536.16,2544.34,191887930,2544.34
20190108,2530.3,2531.34,2520.16,2526.46,158099181,2526.46
20190107,2528.7,2536.98,2515.51,2533.09,177305010,2533.09
20190104,2446.02,2515.32,2440.91,2514.87,168877667,2514.87
20190103,2461.78,2488.48,2455.93,2464.36,124397497,2464.36
20190102,2497.88,2500.28,2456.42,2465.29,109932013,2465.29
20181228,2483.62,2505.11,2478.32,2493.9,119245250,2493.9
20181227,2527.72,2532,2483.09,2483.09,135406843,2483.09
20181226,2501.12,2513.83,2492.08,2498.29,108799629,2498.29
20181225,2503.95,2513.96,2462.84,2504.82,140670560,2504.82
20181224,2506.74,2529.44,2500.44,2527.01,97339852,2527.01
20181221,2526.55,2527.42,2498.69,2516.25,115671200,2516.25
20181220,2544.51,2554.86,2516.02,2536.27,120566496,2536.27
20181219,2578.68,2579.87,2547.08,2549.56,107661797,2549.56
20181218,2583.63,2599.15,2563.57,2576.65,117033370,2576.65
20181217,2587.26,2598.97,2573.87,2597.97,117363250,2597.97
20181214,2627.28,2629.16,2593.74,2593.74,145942488,2593.74
20181213,2607.14,2645.84,2599.46,2634.05,150738115,2634.05
20181212,2608.11,2610.01,2595.07,2602.15,103518301,2602.15
20181211,2587.01,2596.15,2583.2,2594.09,101304364,2594.09
20181210,2589.19,2599.76,2576.24,2584.58,113199669,2584.58
20181207,2609.34,2614.58,2599.28,2605.89,109074993,2605.89
20181206,2629.82,2633.68,2603.13,2605.18,141661650,2605.18
20181205,2629.83,2660.39,2625.91,2649.81,154502056,2649.81
20181204,2651.56,2666.08,2644.9,2665.96,167940558,2665.96
20181203,2647.13,2665.3,2629.18,2654.8,207478955,2654.8
20181130,2564.56,2590.21,2555.32,2588.19,139329021,2588.19
20181129,2613.78,2617.55,2567.44,2567.44,157168738,2567.44
20181128,2575.45,2601.96,2561.56,2601.74,145963473,2601.74
20181127,2585.83,2592.54,2566.17,2574.68,123658436,2574.68
20181126,2580.84,2595,2568.04,2575.81,134314540,2575.81
20181123,2640.67,2642.04,2577.35,2579.48,191474549,2579.48
20181122,2655.9,2658,2634.48,2645.43,149309063,2645.43
20181121,2619.82,2653.8,2617.78,2651.51,182596447,2651.51
20181120,2684.29,2690.83,2643.36,2645.85,215891309,2645.85
20181119,2681.9,2703.51,2674.18,2703.51,231662827,2703.51
20181116,2669.78,2695.57,2657.03,2679.11,242198849,2679.11
20181115,2632.14,2668.17,2631.89,2668.17,207848721,2668.17
20181114,2648.31,2658.31,2627.96,2632.24,238449351,2632.24
20181113,2600.5,2666.49,2597.35,2654.88,249282447,2654.88
20181112,2593.2,2631.17,2590.21,2630.52,175031308,2630.52
20181109,2621.24,2621.24,2598.16,2598.87,152446307,2598.87
20181108,2660.09,2662.37,2632.3,2635.63,159635487,2635.63
20181107,2659.84,2675.68,2639.25,2641.34,173201986,2641.34
20181106,2660.72,2660.86,2635.32,2659.36,163669479,2659.36
20181105,2665.43,2673.19,2639.27,2665.43,193760100,2665.43
20181102,2649.25,2676.48,2628.87,2676.48,225026921,2676.48
20181101,2617.03,2636.8,2603.65,2606.24,200903932,2606.24
20181031,2573.01,2612.92,2567.03,2602.78,180550348,2602.78
20181030,2538.57,2586.92,2521.78,2568.05,166682309,2568.05
20181029,2593.59,2595.54,2529.19,2542.1,134241923,2542.1
20181026,2610.9,2626.12,2580.85,2598.85,158936119,2598.85
20181025,2540.93,2606.1,2531.53,2603.8,162032979,2603.8
20181024,2579.97,2640.4,2577.77,2603.3,160060407,2603.3
20181023,2652.65,2659.81,2583.26,2594.83,178343543,2594.83
20181022,2565.64,2675.41,2565.64,2654.88,211888449,2654.88
20181019,2460.08,2553.39,2449.2,2550.47,147323558,2550.47
20181018,2544.91,2544.91,2485.62,2486.42,125428513,2486.42
20181017,2574.31,2582.55,2517.57,2561.61,129953997,2561.61
20181016,2567.76,2597.72,2536.44,2546.33,119419144,2546.33
20181015,2605.91,2611.97,2564.74,2568.1,118576197,2568.1
20181012,2574.04,2615.92,2536.67,2606.91,170081635,2606.91
20181011,2643.07,2661.29,2560.32,2583.46,197150702,2583.46
20181010,2723.72,2743.55,2703.06,2725.84,113485736,2725.84
20181009,2713.73,2734.31,2711.2,2721.01,116771899,2721.01
20181008,2768.21,2771.94,2710.18,2716.51,149501388,2716.51
20180928,2794.26,2821.76,2791.84,2821.35,134290456,2821.35
20180927,2805.79,2810.51,2786.32,2791.77,123997696,2791.77
20180926,2785.32,2827.34,2783.34,2806.81,139567706,2806.81
20180925,2775.07,2790.03,2771.16,2781.14,111983179,2781.14
20180921,2733.87,2797.49,2722.03,2797.48,158016642,2797.48
20180920,2732.17,2743.96,2724.08,2729.24,111387463,2729.24
20180919,2694.8,2746.08,2690.99,2730.85,141550318,2730.85
20180918,2644.3,2700.19,2644.3,2699.95,115767993,2699.95
20180917,2671.29,2671.29,2647.92,2651.79,88238888,2651.79
20180914,2688.78,2694.92,2675.29,2681.64,100005008,2681.64
20180913,2679.21,2689.06,2653.19,2686.58,107335014,2686.58
20180912,2659.74,2672.07,2647.17,2656.11,90026758,2656.11
20180911,2668.49,2680.57,2652.7,2664.8,99865946,2664.8
20180910,2698.01,2703.43,2667.32,2669.48,103559170,2669.48
20180907,2696.68,2728.55,2683.72,2702.3,107523293,2702.3
20180906,2697.58,2719.41,2683.74,2691.59,99017833,2691.59
20180905,2741.38,2745.47,2704.34,2704.34,105002269,2704.34
20180904,2720.65,2756.61,2712.38,2750.58,109010307,2750.58
20180903,2716.4,2722.85,2692.36,2720.73,102213011,2720.73
20180831,2730.11,2744.63,2710.54,2725.25,109758742,2725.25
20180830,2769.33,2780.53,2736.35,2737.74,106060943,2737.74
20180829,2774.86,2778.54,2762.35,2769.29,100156929,2769.29
20180828,2782.29,2791.39,2769.4,2777.98,118749367,2777.98
20180827,2736.32,2780.9,2736.32,2780.9,132762578,2780.9
20180824,2717.08,2748.82,2705.32,2729.43,100516269,2729.43
20180823,2714.87,2736.01,2700.8,2724.62,98446470,2724.62
20180822,2731.96,2731.96,2709.06,2714.61,93664640,2714.61
20180821,2700.34,2739.17,2696.29,2733.83,113586839,2733.83
20180820,2673.07,2698.47,2653.11,2698.47,110784164,2698.47
20180817,2723.89,2730.33,2665.59,2668.97,112445294,2668.97
20180816,2691.43,2732.95,2672.74,2705.19,120277878,2705.19
20180815,2777.25,2777.7,2721.24,2723.26,116161787,2723.26
20180814,2780.74,2789.44,2766.57,2780.96,109571077,2780.96
20180813,2769.02,2789.8,2742.56,2785.87,127532241,2785.87
20180810,2791.4,2806.11,2777.51,2795.31,121532232,2795.31
20180809,2729.58,2801.66,2726.22,2794.38,151660333,2794.38
20180808,2771.13,2779.91,2741.07,2744.07,147688715,2744.07
20180807,2711.74,2779.37,2696.04,2779.37,149579743,2779.37
20180806,2736.53,2760.47,2692.32,2705.16,129753058,2705.16
20180803,2763.4,2777.66,2740.43,2740.44,127006363,2740.44
20180802,2815.34,2815.34,2726.48,2768.02,174179003,2768.02
20180801,2882.51,2897.4,2823.93,2824.53,149514348,2824.53
20180731,2866.9,2884.68,2854.32,2876.4,118931117,2876.4
20180730,2871.94,2896.01,2850.3,2869.05,151652249,2869.05
20180727,2879.69,2889.69,2864.11,2873.59,146371610,2873.59
20180726,2905.79,2915.3,2875.7,2882.23,168428202,2882.23
20180725,2911.45,2912.31,2894.04,2903.65,167800207,2903.65
20180724,2862.27,2911.46,2862.27,2905.56,229578307,2905.56
20180723,2815.2,2863.57,2809.62,2859.54,173382797,2859.54
20180720,2769.75,2837.86,2753.84,2829.27,145907688,2829.27
20180719,2791.02,2805.01,2764.49,2772.55,114486493,2772.55
20180718,2801.78,2818.4,2786.04,2787.26,120961165,2787.26
20180717,2806.89,2806.92,2774.76,2798.13,105409220,2798.13
20180716,2827.08,2837.51,2804.49,2814.04,107767151,2814.04
20180713,2831.43,2835.46,2818.85,2831.18,117689348,2831.18
20180712,2771.04,2844.19,2771.04,2837.66,146980200,2837.66
20180711,2780.7,2794.36,2752.43,2777.77,126821149,2777.77
20180710,2819.71,2828.49,2800.63,2827.63,117062748,2827.63
20180709,2752.45,2815.79,2752.45,2815.11,121549309,2815.11
20180706,2731.35,2768.87,2691.02,2747.23,136294380,2747.23
20180705,2755.34,2777.52,2727.94,2733.88,129226112,2733.88
20180704,2776.63,2793.18,2754.16,2759.13,123262181,2759.13
20180703,2774.57,2786.89,2722.45,2786.89,142498466,2786.89
20180702,2841.58,2845.68,2756.82,2775.56,137035034,2775.56
20180629,2789.81,2848.37,2782.38,2847.42,125671685,2847.42
20180628,2799.9,2825.99,2782.45,2786.9,118357907,2786.9
20180627,2842.4,2854.26,2798.8,2813.18,129420833,2813.18
20180626,2829.99,2850.24,2803.79,2844.51,125918468,2844.51
20180625,2903.45,2908.62,2857.87,2859.34,121917687,2859.34
20180622,2855.58,2891.97,2837.14,2889.76,126143129,2889.76
20180621,2912,2940.59,2872.62,2875.81,154378332,2875.81
20180620,2889.98,2925.56,2872.16,2915.73,144301420,2915.73
20180619,2982.65,2984.97,2871.35,2907.82,230550067,2907.82
20180615,3037.45,3048.8,3008.73,3021.9,144532571,3021.9
20180614,3038.07,3066.05,3032.41,3044.16,115469487,3044.16
20180613,3071.46,3071.46,3044.12,3049.8,119607886,3049.8
20180612,3053.03,3081.45,3034.1,3079.8,113275096,3079.8
20180611,3057.34,3063.61,3037.91,3052.78,108563786,3052.78
20180608,3100.6,3100.68,3053.29,3067.15,134688220,3067.15
